"DATE","value_TMAX","value_TMIN","value_TAVG","value_CLDD","value_HTDD","flags_TMAX","flags_TMIN","flags_TAVG","flags_CLDD","flags_HTDD"
"1994-04-01","16.40999984741211","7.309999942779541","11.859999656677246","0.0","194.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-05-01","19.950000762939453","10.739999771118164","15.350000381469727","6.400000095367432","99.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-06-01","26.43000030517578","18.049999237060547","22.239999771118164","117.30000305175781","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-07-01","29.520000457763672","21.709999084472656","25.610000610351562","225.60000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-08-01","26.219999313354492","18.469999313354492","22.34000015258789","124.30000305175781","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-09-01","24.079999923706055","15.890000343322754","19.979999542236328","56.0","6.400000095367432","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-10-01","18.149999618530273","9.569999694824219","13.859999656677246","0.0","138.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-11-01","14.479999542236328","6.53000020980835","10.510000228881836","0.0","234.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1994-12-01","9.420000076293945","1.4500000476837158","5.440000057220459","0.0","399.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-01-01","6.329999923706055","0.14000000059604645","3.2300000190734863","0.0","468.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-02-01","3.6600000858306885","-4.21999979019165","-0.2800000011920929","0.0","521.0999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-03-01","10.479999542236328","2.8299999237060547","6.650000095367432","0.0","362.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-04-01","14.630000114440918","5.900000095367432","10.260000228881836","0.0","242.10000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-05-01","20.049999237060547","11.710000038146973","15.880000114440918","13.699999809265137","89.80000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-06-01","25.559999465942383","17.020000457763672","21.290000915527344","92.5","3.9000000953674316","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-07-01","28.84000015258789","21.899999618530273","25.3700008392334","218.1999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-08-01","29.6200008392334","20.389999389648438","25.0","206.8000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-09-01","24.190000534057617","16.079999923706055","20.1299991607666","72.5999984741211","18.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-10-01","20.540000915527344","12.369999885559082","16.450000762939453","20.5","78.69999694824219","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-11-01","10.800000190734863","3.4100000858306885","7.110000133514404","0.0","336.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1995-12-01","4.369999885559082","-2.1500000953674316","1.1100000143051147","0.0","533.9000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-01-01","3.059999942779541","-3.9800000190734863","-0.46000000834465027","0.0","582.5999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-02-01","4.659999847412109","-2.640000104904175","1.0099999904632568","0.0","502.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-03-01","7.199999809265137","-0.5199999809265137","3.3399999141693115","0.0","464.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-04-01","14.020000457763672","6.210000038146973","10.109999656677246","0.0","246.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-05-01","19.1299991607666","10.430000305175781","14.779999732971191","23.399999618530273","133.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-06-01","24.799999237060547","16.8799991607666","20.84000015258789","83.69999694824219","8.600000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-07-01","25.8700008392334","18.780000686645508","22.329999923706055","123.80000305175781","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-08-01","26.389999389648438","19.030000686645508","22.709999084472656","135.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-09-01","23.719999313354492","16.309999465942383","20.020000457763672","73.30000305175781","22.899999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-10-01","17.329999923706055","8.9399995803833","13.130000114440918","0.0","161.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-11-01","9.4399995803833","2.0799999237060547","5.760000228881836","0.0","377.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1996-12-01","7.820000171661377","1.6399999856948853","4.730000019073486","0.0","421.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-01-01","3.9200000762939453","-3.9100000858306885","0.009999999776482582","0.0","568.0999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-02-01","7.940000057220459","-0.05000000074505806","3.940000057220459","0.0","402.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-03-01","10.180000305175781","1.6299999952316284","5.900000095367432","0.0","385.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-04-01","14.630000114440918","5.139999866485596","9.890000343322754","0.0","253.39999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-05-01","18.579999923706055","9.930000305175781","14.260000228881836","1.100000023841858","127.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-06-01","25.600000381469727","15.65999984741211","20.6299991607666","101.5","32.599998474121094","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-07-01","28.3799991607666","19.0","23.690000534057617","167.3000030517578","1.100000023841858","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-08-01","26.81999969482422","18.530000686645508","22.670000076293945","134.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-09-01","24.43000030517578","15.979999542236328","20.200000762939453","76.30000305175781","20.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-10-01","18.579999923706055","9.890000343322754","14.239999771118164","17.200000762939453","144.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-11-01","10.5600004196167","3.759999990463257","7.159999847412109","0.0","335.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1997-12-01","6.599999904632568","-0.14000000059604645","3.2300000190734863","0.0","468.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-01-01","7.53000020980835","0.9700000286102295","4.25","0.0","436.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-02-01","7.699999809265137","0.949999988079071","4.329999923706055","0.0","392.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-03-01","9.539999961853027","2.1700000762939453","5.849999904632568","0.0","386.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-04-01","15.020000457763672","6.730000019073486","10.869999885559082","0.0","223.8000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-05-01","20.770000457763672","12.1899995803833","16.479999542236328","25.0","82.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-06-01","23.81999969482422","16.299999237060547","20.059999465942383","70.5","18.700000762939453","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-07-01","28.690000534057617","20.09000015258789","24.389999389648438","187.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-08-01","28.780000686645508","20.219999313354492","24.5","191.10000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-09-01","25.3700008392334","16.329999923706055","20.850000381469727","87.19999694824219","11.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-10-01","18.06999969482422","10.239999771118164","14.149999618530273","2.0","131.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-11-01","12.34000015258789","4.829999923706055","8.59000015258789","0.0","292.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1998-12-01","9.1899995803833","1.8200000524520874","5.510000228881836","0.0","397.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-01-01","5.059999942779541","-2.950000047683716","1.0499999523162842","0.0","535.7000122070312","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-02-01","6.150000095367432","-1.5199999809265137","2.309999942779541","0.0","448.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-03-01","9.899999618530273","0.4699999988079071","5.190000057220459","0.0","407.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-04-01","15.850000381469727","5.920000076293945","10.880000114440918","0.0","223.39999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-05-01","20.719999313354492","11.520000457763672","16.1200008392334","13.899999618530273","82.4000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-06-01","26.479999542236328","17.079999923706055","21.780000686645508","107.4000015258789","4.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-07-01","30.290000915527344","21.559999465942383","25.93000030517578","235.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-08-01","27.670000076293945","19.979999542236328","23.829999923706055","172.0","1.600000023841858","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-09-01","24.40999984741211","16.43000030517578","20.420000076293945","75.69999694824219","13.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-10-01","17.09000015258789","8.4399995803833","12.760000228881836","1.7000000476837158","174.3000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-11-01","13.899999618530273","6.039999961853027","9.970000267028809","0.0","250.8000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"1999-12-01","7.710000038146973","0.699999988079071","4.199999809265137","0.0","438.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-01-01","3.0999999046325684","-4.630000114440918","-0.7599999904632568","0.0","592.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-02-01","5.800000190734863","-1.440000057220459","2.180000066757202","0.0","468.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-03-01","11.649999618530273","2.7200000286102295","7.179999828338623","0.0","345.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-04-01","13.220000267028809","5.78000020980835","9.5","0.0","265.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-05-01","20.40999984741211","11.850000381469727","16.1299991607666","22.5","90.80000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-06-01","25.299999237060547","16.770000457763672","21.030000686645508","98.19999694824219","17.200000762939453","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-07-01","26.40999984741211","18.510000228881836","22.459999084472656","127.9000015258789","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-08-01","26.299999237060547","19.270000457763672","22.790000915527344","138.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-09-01","23.059999465942383","14.949999809265137","19.010000228881836","63.599998474121094","43.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-10-01","18.06999969482422","8.920000076293945","13.5","3.9000000953674316","153.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-11-01","10.869999885559082","3.740000009536743","7.300000190734863","0.0","330.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2000-12-01","3.240000009536743","-4.019999980926514","-0.38999998569488525","0.0","580.4000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-01-01","3.1600000858306885","-3.369999885559082","-0.10000000149011612","0.0","571.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-02-01","5.650000095367432","-2.2200000286102295","1.7100000381469727","0.0","465.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-03-01","7.480000019073486","0.4099999964237213","3.950000047683716","0.0","446.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-04-01","15.119999885559082","6.429999828338623","10.779999732971191","0.8999999761581421","227.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-05-01","20.68000030517578","11.84000015258789","16.260000228881836","19.399999618530273","83.5999984741211","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-06-01","26.670000076293945","18.280000686645508","22.469999313354492","128.6999969482422","4.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-07-01","26.790000915527344","17.969999313354492","22.3799991607666","125.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-08-01","29.1299991607666","21.079999923706055","25.100000381469727","209.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-09-01","23.860000610351562","15.289999961853027","19.579999923706055","64.30000305175781","26.899999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-10-01","18.65999984741211","9.119999885559082","13.890000343322754","5.0","142.8000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-11-01","15.010000228881836","6.119999885559082","10.569999694824219","0.0","233.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2001-12-01","9.890000343322754","2.619999885559082","6.25","0.0","374.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-01-01","7.480000019073486","0.1599999964237213","3.819999933242798","0.0","449.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-02-01","8.479999542236328","-0.23999999463558197","4.119999885559082","0.0","397.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-03-01","10.470000267028809","1.7699999809265137","6.119999885559082","0.0","378.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-04-01","16.350000381469727","7.21999979019165","11.789999961853027","17.299999237060547","213.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-05-01","19.510000228881836","10.399999618530273","14.949999809265137","9.699999809265137","114.5999984741211","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-06-01","25.799999237060547","16.84000015258789","21.31999969482422","104.5","14.899999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-07-01","30.059999465942383","20.850000381469727","25.459999084472656","220.8000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-08-01","28.579999923706055","20.450000762939453","24.520000457763672","191.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-09-01","24.65999984741211","16.90999984741211","20.790000915527344","80.5999984741211","6.900000095367432","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-10-01","16.760000228881836","9.479999542236328","13.119999885559082","18.600000381469727","180.3000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-11-01","10.239999771118164","3.4100000858306885","6.829999923706055","0.0","345.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2002-12-01","4.71999979019165","-1.600000023841858","1.559999942779541","0.0","520.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-01-01","0.800000011920929","-5.699999809265137","-2.450000047683716","0.0","644.2000122070312","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-02-01","1.5299999713897705","-4.679999828338623","-1.5800000429153442","0.0","557.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-03-01","9.640000343322754","0.23000000417232513","4.929999828338623","0.0","415.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-04-01","13.010000228881836","4.610000133514404","8.8100004196167","0.800000011920929","286.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-05-01","17.450000762939453","10.029999732971191","13.739999771118164","1.100000023841858","143.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-06-01","23.719999313354492","15.930000305175781","19.829999923706055","74.19999694824219","29.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-07-01","28.260000228881836","20.1200008392334","24.190000534057617","181.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-08-01","28.239999771118164","21.040000915527344","24.639999389648438","195.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-09-01","24.149999618530273","17.0","20.56999969482422","73.5999984741211","6.400000095367432","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-10-01","17.270000457763672","8.579999923706055","12.930000305175781","1.100000023841858","168.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-11-01","13.260000228881836","5.809999942779541","9.539999961853027","0.0","263.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2003-12-01","6.360000133514404","-0.7200000286102295","2.819999933242798","0.0","480.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-01-01","-0.6299999952316284","-7.590000152587891","-4.110000133514404","0.0","695.7000122070312","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-02-01","5.690000057220459","-3.009999990463257","1.340000033378601","0.0","492.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-03-01","9.529999732971191","2.059999942779541","5.800000190734863","0.0","388.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-04-01","15.699999809265137","6.320000171661377","11.010000228881836","0.0","219.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-05-01","21.399999618530273","12.720000267028809","17.059999465942383","21.700000762939453","61.099998474121094","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-06-01","25.3700008392334","16.829999923706055","21.100000381469727","92.19999694824219","9.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-07-01","26.860000610351562","20.1200008392334","23.489999771118164","159.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-08-01","26.43000030517578","19.649999618530273","23.040000915527344","145.8000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-09-01","24.790000915527344","16.780000686645508","20.780000686645508","80.69999694824219","7.199999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-10-01","17.280000686645508","10.079999923706055","13.680000305175781","0.5","144.8000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-11-01","12.90999984741211","4.860000133514404","8.890000343322754","0.0","283.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2004-12-01","6.880000114440918","-0.7599999904632568","3.059999942779541","0.0","473.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-01-01","2.6600000858306885","-4.269999980926514","-0.800000011920929","0.0","593.2999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-02-01","5.71999979019165","-2.140000104904175","1.7899999618530273","0.0","463.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-03-01","7.320000171661377","-0.44999998807907104","3.430000066757202","0.0","461.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-04-01","16.190000534057617","6.690000057220459","11.4399995803833","0.8999999761581421","207.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-05-01","18.350000381469727","9.850000381469727","14.100000381469727","4.699999809265137","135.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-06-01","26.040000915527344","17.299999237060547","21.670000076293945","109.80000305175781","9.600000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-07-01","28.260000228881836","20.549999237060547","24.40999984741211","189.10000610351562","0.800000011920929","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-08-01","29.959999084472656","21.540000915527344","25.75","229.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-09-01","27.020000457763672","17.5","22.260000228881836","124.5","6.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-10-01","17.649999618530273","10.760000228881836","14.210000038146973","10.199999809265137","138.10000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-11-01","13.430000305175781","4.829999923706055","9.130000114440918","0.0","276.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2005-12-01","4.829999923706055","-1.7400000095367432","1.5499999523162842","0.0","520.4000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-01-01","8.100000381469727","-0.18000000715255737","3.9600000381469727","0.0","445.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-02-01","5.409999847412109","-2.5999999046325684","1.409999966621399","0.0","473.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-03-01","9.609999656677246","1.159999966621399","5.389999866485596","0.0","401.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-04-01","16.649999618530273","6.630000114440918","11.640000343322754","0.0","200.8000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-05-01","20.68000030517578","11.670000076293945","16.18000030517578","13.899999618530273","80.69999694824219","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-06-01","24.43000030517578","17.06999969482422","20.75","84.69999694824219","12.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-07-01","28.93000030517578","20.899999618530273","24.920000076293945","204.10000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-08-01","28.6200008392334","20.350000381469727","24.479999542236328","190.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-09-01","23.31999969482422","15.569999694824219","19.450000762939453","49.79999923706055","16.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-10-01","17.450000762939453","9.260000228881836","13.359999656677246","4.5","158.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-11-01","13.699999809265137","7.170000076293945","10.430000305175781","0.0","236.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2006-12-01","9.75","2.3499999046325684","6.050000190734863","0.0","380.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-01-01","6.579999923706055","-0.7400000095367432","2.9200000762939453","0.0","477.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-02-01","1.809999942779541","-5.619999885559082","-1.899999976158142","0.0","566.5999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-03-01","9.199999809265137","0.05999999865889549","4.630000114440918","0.0","424.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-04-01","13.84000015258789","5.539999961853027","9.6899995803833","0.800000011920929","260.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-05-01","21.829999923706055","11.869999885559082","16.850000381469727","33.599998474121094","79.5999984741211","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-06-01","25.760000228881836","17.020000457763672","21.389999389648438","98.19999694824219","6.400000095367432","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-07-01","27.739999771118164","19.600000381469727","23.670000076293945","165.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-08-01","27.3700008392334","19.299999237060547","23.329999923706055","160.60000610351562","5.599999904632568","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-09-01","24.850000381469727","16.1299991607666","20.489999771118164","77.80000305175781","13.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-10-01","21.139999389648438","13.270000457763672","17.200000762939453","37.0","72.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-11-01","10.850000381469727","3.640000104904175","7.25","0.0","332.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2007-12-01","5.989999771118164","-0.14000000059604645","2.9200000762939453","0.0","477.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-01-01","5.480000019073486","-1.8200000524520874","1.8300000429153442","0.0","511.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-02-01","6.190000057220459","-2.309999942779541","1.940000057220459","0.0","475.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-03-01","9.289999961853027","1.2300000190734863","5.260000228881836","0.0","405.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-04-01","15.609999656677246","6.920000076293945","11.270000457763672","1.100000023841858","213.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-05-01","19.59000015258789","10.539999961853027","15.0600004196167","2.5","103.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-06-01","27.639999389648438","18.299999237060547","22.969999313354492","140.1999969482422","1.100000023841858","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-07-01","29.329999923706055","21.020000457763672","25.170000076293945","212.10000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-08-01","27.649999618530273","18.540000915527344","23.100000381469727","147.60000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-09-01","24.59000015258789","16.940000534057617","20.770000457763672","82.0999984741211","9.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-10-01","18.010000228881836","8.930000305175781","13.470000267028809","5.599999904632568","156.39999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-11-01","11.119999885559082","4.519999980926514","7.820000171661377","0.0","315.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2008-12-01","7.400000095367432","-0.38999998569488525","3.509999990463257","0.0","459.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-01-01","1.4500000476837158","-5.139999866485596","-1.840000033378601","0.0","625.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-02-01","6.75","-2.25","2.25","0.0","450.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-03-01","9.130000114440918","0.699999988079071","4.909999847412109","0.0","416.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-04-01","15.930000305175781","7.090000152587891","11.510000228881836","8.600000381469727","213.3000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-05-01","19.799999237060547","11.899999618530273","15.850000381469727","10.0","86.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-06-01","23.239999771118164","16.110000610351562","19.670000076293945","60.20000076293945","20.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
